Name,Level,Department,Year,Non-Resident M,Non-Resident F,Unknown M,Unknown F,Hispanic M,Hispanic F,American Indian M,American Indian F,Asian M,Asian F,Black M,Black F,Pacific Islander M,Pacific Islander F,White M,White F,TwoorMore M,TwoorMore F,Total M,Total F,Total O,Total
The University of Alabama,Undergrad,Electrical Engineering (B.S.E.E.),Senior,8,0,0,0,5,0,1,0,2,0,6,2,0,0,67,23,1,0,90,25,0,115
The University of Alabama,Undergrad,Environmental Engineering (B.S.Env.E.),Freshmen,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,15,0,0,6,18,0,24
The University of Alabama,Undergrad,Environmental Engineering (B.S.Env.E.),Sophomore,0,1,0,0,0,2,0,0,0,0,0,0,0,0,11,15,0,1,11,19,0,30
The University of Alabama,Undergrad,Environmental Engineering (B.S.Env.E.),Junior,1,0,0,0,0,2,0,0,0,0,0,1,0,0,11,17,0,1,12,21,0,33
The University of Alabama,Undergrad,Environmental Engineering (B.S.Env.E.),Senior,0,0,1,0,0,1,0,0,0,0,2,1,0,0,5,11,0,1,8,14,0,22
The University of Alabama,Undergrad,Mechanical Engineering (B.S.M.E.),Freshmen,7,0,1,0,6,2,0,0,1,1,23,6,1,0,172,20,8,2,219,31,0,250
The University of Alabama,Undergrad,Mechanical Engineering (B.S.M.E.),Sophomore,15,0,1,0,9,6,0,0,2,0,11,2,0,0,234,53,8,4,280,65,0,345
The University of Alabama,Undergrad,Mechanical Engineering (B.S.M.E.),Junior,31,0,1,1,9,1,1,0,3,0,11,5,0,0,272,55,15,4,343,66,0,409
The University of Alabama,Undergrad,Mechanical Engineering (B.S.M.E.),Senior,39,1,3,0,14,6,0,0,4,1,26,5,0,0,343,85,10,6,439,104,0,543
The University of Alabama,Undergrad,Metallurgical Engineering (B.S.Met.),Freshmen,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15,3,0,0,15,5,0,20
The University of Alabama,Undergrad,Metallurgical Engineering (B.S.Met.),Sophomore,0,0,0,0,1,1,0,0,0,0,2,0,0,0,21,4,0,0,24,5,0,29
The University of Alabama,Undergrad,Metallurgical Engineering (B.S.Met.),Junior,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,0,4,3,0,7
The University of Alabama,Undergrad,Metallurgical Engineering (B.S.Met.),Senior,0,0,0,0,0,1,0,0,0,0,2,1,0,0,15,12,0,0,17,14,0,31
The University of Alabama,Undergrad,Undeclared Engineering,Freshmen,9,0,0,0,3,1,1,1,1,0,10,2,0,0,86,24,5,3,115,31,0,146
The University of Alabama,Undergrad,Undeclared Engineering,Sophomore,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,3,0,0,10,3,0,13
The University of Alabama,Undergrad,Undeclared Engineering,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
The University of Alabama,Undergrad,Undeclared Engineering,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The University of Alabama,Grad,Aerospace Engineering and Mechanics (M.S.A.E.M.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,8
The University of Alabama,Grad,Chemical Engineering (M.S.Che.E.),Master's,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6
The University of Alabama,Grad,Civil Engineering (M.S.C.E.),Master's,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,9,0,0,7,11,0,18
The University of Alabama,Grad,Computer Science (M.S.C.S.),Master's,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,0,5
The University of Alabama,Grad,Electrical Engineering (M.S.E.E.),Master's,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,7,2,0,9
The University of Alabama,Grad,Engineering Science and Mechanics (M.S.E.S.M.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The University of Alabama,Grad,Environmental Engineering (M.S.Env.E.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
The University of Alabama,Grad,Mechanical Engineering (M.S.M.E.),Master's,4,1,1,0,2,1,0,0,0,0,2,0,0,0,19,2,1,0,29,4,0,33
The University of Alabama,Grad,Metallurgical Engineering (M.S.Met.),Master's,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,3
The University of Alabama,Grad,Undeclared Engineering (M.S.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The University of Alabama,Grad,Aerospace Engineering and Mechanics (Ph.D.),Doctoral,15,1,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,24,2,0,26
The University of Alabama,Grad,Chemical Engineering (Ph.D.),Doctoral,11,3,0,0,0,0,0,0,0,0,1,0,0,0,4,4,0,1,16,8,0,24
The University of Alabama,Grad,Civil Engineering (Ph.D.),Doctoral,23,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24,7,0,31
The University of Alabama,Grad,Computer Science (Ph.D.),Doctoral,14,4,0,0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,18,7,0,25
The University of Alabama,Grad,Electrical Engineering (Ph.D.),Doctoral,34,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,41,6,0,47
The University of Alabama,Grad,"Materials Metallurgical Engineering, Joint (Ph.D.)",Doctoral,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,3,0,8
The University of Alabama,Grad,"Materials Science, Joint (Ph.D.)",Doctoral,10,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,1,0,21,2,0,23
The University of Alabama,Grad,Mechanical Engineering (Ph.D.),Doctoral,18,2,0,0,2,0,0,0,0,0,3,1,0,0,16,0,0,0,39,3,0,42
"University of Alaska Anchorage, College of Engineering",Undergrad,,Freshmen,,,,,,,,,,,,,,,,,,,,,,150
"University of Alaska Anchorage, College of Engineering",Undergrad,,Sophomore,,,,,,,,,,,,,,,,,,,,,,7
"University of Alaska Anchorage, College of Engineering",Undergrad,,Junior,,,,,,,,,,,,,,,,,,,,,,12
"University of Alaska Anchorage, College of Engineering",Undergrad,,Senior,,,,,,,,,,,,,,,,,,,,,,30
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Arts in Computer Science,Freshmen,0,1,1,0,0,0,0,0,4,0,1,0,0,0,6,0,1,0,13,1,0,14
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Arts in Computer Science,Sophomore,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,4,3,0,7
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Arts in Computer Science,Junior,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,4,3,0,7
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Arts in Computer Science,Senior,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,2,1,10,3,0,13
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Civil Engineering,Freshmen,2,0,1,1,4,3,0,0,2,3,2,0,0,0,22,5,5,4,38,16,0,54
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Civil Engineering,Sophomore,1,0,0,0,0,2,0,0,3,3,0,0,1,0,16,5,4,1,25,11,0,36
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Civil Engineering,Junior,1,0,1,0,2,2,0,0,5,1,0,0,0,1,35,11,4,2,48,17,0,65
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Civil Engineering,Senior,1,2,3,2,4,1,1,0,4,2,2,0,0,0,30,20,5,1,50,28,0,78
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Science,Freshmen,0,2,4,1,5,1,0,0,8,1,5,0,1,1,27,0,9,1,59,7,0,66
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Science,Sophomore,1,1,0,0,5,0,1,0,6,1,0,0,0,0,21,5,1,0,35,7,0,42
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Science,Junior,1,2,2,0,2,1,0,0,3,0,0,0,0,0,17,1,3,0,28,4,0,32
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Science,Senior,1,1,1,1,4,0,0,0,3,1,1,0,1,1,19,6,4,1,34,11,0,45
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Systems Engineering,Freshmen,0,0,0,0,1,0,0,0,4,0,0,0,1,0,13,3,5,0,24,3,0,27
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Systems Engineering,Sophomore,0,0,1,0,1,1,0,0,3,1,0,0,0,0,4,0,0,0,9,2,0,11
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Systems Engineering,Junior,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,0,1,0,7,2,0,9
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Computer Systems Engineering,Senior,1,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,2,0,15,0,0,15
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Electrical Engineering,Freshmen,1,0,6,2,2,0,0,0,3,0,2,1,1,0,11,1,6,0,32,4,0,36
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Electrical Engineering,Sophomore,1,0,2,1,0,1,0,0,3,1,0,1,1,0,13,0,3,0,23,4,0,27
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Electrical Engineering,Junior,1,0,2,1,3,1,0,0,2,1,0,0,0,0,8,2,4,0,20,5,0,25
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Electrical Engineering,Senior,0,0,1,2,3,0,0,0,4,2,0,0,0,0,20,8,7,0,35,12,0,47
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Geomatics,Freshmen,2,0,2,0,3,0,0,0,2,0,0,0,0,0,31,7,2,3,42,10,0,52
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Geomatics,Sophomore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,8,3,0,11
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Geomatics,Junior,2,0,0,0,2,0,0,0,0,1,0,0,0,0,9,1,0,0,13,2,0,15
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Geomatics,Senior,1,0,2,0,3,0,0,0,2,0,0,0,0,0,20,4,2,2,30,6,0,36
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Mechanical Engineering,Freshmen,0,0,7,1,3,6,0,0,16,2,6,1,7,1,0,26,16,7,55,44,0,99
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Mechanical Engineering,Sophomore,1,0,3,1,0,3,0,1,6,1,1,1,3,0,31,7,10,2,55,16,0,71
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Mechanical Engineering,Junior,2,0,3,1,5,2,0,0,5,1,2,1,1,0,39,6,2,1,59,12,0,71
"University of Alaska Anchorage, College of Engineering",Undergrad,Bachelor of Science in Mechanical Engineering,Senior,5,0,4,0,3,1,0,0,4,1,2,0,2,0,69,14,11,5,100,21,0,121
"University of Alaska Anchorage, College of Engineering",Grad,Master of Science in Civil Engineering,Master's,4,0,1,0,1,0,0,0,0,0,0,0,0,0,8,2,1,0,15,2,0,17
"University of Alaska Anchorage, College of Engineering",Grad,Master of Science in Mechanical Engineering,Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,5,2,0,7
"University of Alaska Anchorage, College of Engineering",Grad,Master of Science in Project Management,Master's,1,0,1,0,0,1,0,0,0,0,1,1,0,0,4,0,0,2,7,4,0,11
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Chemical Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Chemical Engineering,Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Chemical Engineering,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Chemical Engineering,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Civil Engineering (BS),Freshmen,0,0,1,1,2,0,0,0,1,0,0,0,0,0,10,2,1,0,15,3,0,18
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Civil Engineering (BS),Sophomore,0,0,0,0,2,0,2,0,0,1,0,0,0,0,6,5,0,0,10,6,0,16
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Civil Engineering (BS),Junior,0,0,2,0,1,0,0,0,1,1,0,0,0,0,7,3,1,0,12,4,0,16
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Civil Engineering (BS),Senior,0,0,8,1,1,0,2,0,0,0,0,0,1,0,18,8,0,0,30,9,0,39
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Engineering (BS),Freshmen,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,7,2,0,9
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Engineering (BS),Sophomore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,3
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Engineering (BS),Junior,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,7,0,0,7
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Engineering (BS),Senior,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,5,1,0,6
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Science (BS),Freshmen,1,0,1,0,0,0,4,2,0,0,0,0,0,0,10,2,2,1,18,5,0,23
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Science (BS),Sophomore,0,0,0,0,1,0,3,0,0,0,0,0,1,0,6,0,3,0,14,0,0,14
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Science (BS),Junior,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,0,4,4,0,8
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Computer Science (BS),Senior,1,0,2,1,4,0,3,0,2,1,1,0,0,0,20,2,3,0,36,4,0,40
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Electrical Engineering (BS),Freshmen,0,0,0,0,0,0,0,1,0,1,0,0,1,0,7,0,1,0,9,2,0,11
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Electrical Engineering (BS),Sophomore,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,5,1,0,6
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Electrical Engineering (BS),Junior,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,2,1,0,10,2,0,12
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Electrical Engineering (BS),Senior,0,0,5,0,3,0,0,0,1,0,0,0,0,0,10,1,0,0,19,1,0,20
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Engineering Undeclared,Freshmen,0,0,1,0,2,0,1,1,0,0,0,0,0,0,2,3,3,0,9,4,0,13
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Engineering Undeclared,Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,4
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Engineering Undeclared,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Engineering Undeclared,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Geological Engineering (BS),Freshmen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,5,2,0,7
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Geological Engineering (BS),Sophomore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,3,0,6
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Geological Engineering (BS),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,3,0,5
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Geological Engineering (BS),Senior,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4,0,0,8,4,0,12
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mechanical Engineering (BS),Freshmen,0,0,1,0,0,0,1,1,2,0,0,0,0,0,18,2,4,1,26,4,0,30
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mechanical Engineering (BS),Sophomore,0,0,3,0,3,1,1,1,0,0,1,0,0,0,16,1,2,0,26,3,0,29
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mechanical Engineering (BS),Junior,1,0,2,0,3,1,0,0,1,0,0,0,0,0,17,2,1,1,25,4,0,29
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mechanical Engineering (BS),Senior,0,0,8,0,2,0,1,0,2,1,2,0,0,0,29,3,2,1,46,5,0,51
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mining Engineering (BS),Freshmen,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mining Engineering (BS),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mining Engineering (BS),Junior,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Mining Engineering (BS),Senior,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Petroleum Engineering (BS),Freshmen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,6,1,0,7
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Petroleum Engineering (BS),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Petroleum Engineering (BS),Junior,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,5
"University of Alaska Fairbanks, College of Engineering and Mines",Undergrad,Petroleum Engineering (BS),Senior,2,0,3,0,6,1,1,0,0,0,3,0,0,0,8,4,1,0,24,5,0,29
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Civil Engineering (MS),Master's,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,6,1,0,7
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Computer Science (MS),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,4
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Electrical Engineering (MS),Master's,3,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,1,0,9
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Environmental Engineering (MS),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Geological Engineering (MS),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Interdisciplinary Studies (MS) - Dean's Office,Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Mechanical Engineering (MS),Master's,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Mining Engineering (MS),Master's,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Petroleum Engineering (MS),Master's,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,8,1,0,9
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Water and Envirnomental Science (MS),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Engineering (Ph.D.),Doctoral,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,6
"University of Alaska Fairbanks, College of Engineering and Mines",Grad,Interdisciplinary Engineering at Deans' Office (Ph.D.),Doctoral,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2
University of Alberta,Undergrad,Chemical Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Chemical Engineering (B.S.),Sophomore,24,15,86,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,46,0,156
University of Alberta,Undergrad,Chemical Engineering (B.S.),Junior,7,6,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,36,0,95
University of Alberta,Undergrad,Chemical Engineering (B.S.),Senior,17,7,108,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,53,0,178
University of Alberta,Undergrad,Civil Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Civil Engineering (B.S.),Sophomore,19,7,124,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,71,0,214
University of Alberta,Undergrad,Civil Engineering (B.S.),Junior,17,8,89,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,43,0,149
University of Alberta,Undergrad,Civil Engineering (B.S.),Senior,9,15,196,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,93,0,298
University of Alberta,Undergrad,Computer Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Computer Engineering (B.S.),Sophomore,20,1,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,10,0,110
University of Alberta,Undergrad,Computer Engineering (B.S.),Junior,14,5,58,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,0,88
University of Alberta,Undergrad,Computer Engineering (B.S.),Senior,9,4,70,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16,0,95
University of Alberta,Undergrad,Electrical Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Electrical Engineering (B.S.),Sophomore,34,14,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,36,0,168
University of Alberta,Undergrad,Electrical Engineering (B.S.),Junior,25,8,89,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,0,136
University of Alberta,Undergrad,Electrical Engineering (B.S.),Senior,27,14,127,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,38,0,192
University of Alberta,Undergrad,Engineering (General),Freshmen,298,85,620,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,282,0,1200
University of Alberta,Undergrad,Engineering (General),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Engineering (General),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Engineering (General),Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Engineering Physics (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Engineering Physics (B.S.),Sophomore,3,1,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0,40
University of Alberta,Undergrad,Engineering Physics (B.S.),Junior,1,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,24
University of Alberta,Undergrad,Engineering Physics (B.S.),Senior,4,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0,29
University of Alberta,Undergrad,Materials Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Materials Engineering (B.S.),Sophomore,5,3,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,14,0,46
University of Alberta,Undergrad,Materials Engineering (B.S.),Junior,3,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,22
University of Alberta,Undergrad,Materials Engineering (B.S.),Senior,2,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,38
University of Alberta,Undergrad,Mechanical Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Mechanical Engineering (B.S.),Sophomore,46,5,212,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,40,0,298
University of Alberta,Undergrad,Mechanical Engineering (B.S.),Junior,20,6,147,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,32,0,199
University of Alberta,Undergrad,Mechanical Engineering (B.S.),Senior,41,9,369,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,78,0,488
University of Alberta,Undergrad,Mining Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Mining Engineering (B.S.),Sophomore,6,1,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,51
University of Alberta,Undergrad,Mining Engineering (B.S.),Junior,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,13
University of Alberta,Undergrad,Mining Engineering (B.S.),Senior,2,4,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,47
University of Alberta,Undergrad,Petroleum Engineering (B.S.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Alberta,Undergrad,Petroleum Engineering (B.S.),Sophomore,16,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,43
University of Alberta,Undergrad,Petroleum Engineering (B.S.),Junior,17,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,33
University of Alberta,Undergrad,Petroleum Engineering (B.S.),Senior,10,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,46
University of Alberta,Grad,Biomedical Engineering (M.S),Master's,2,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,17
University of Alberta,Grad,Chemical & Materials Engineering (M.S.),Master's,60,42,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,66,0,155
University of Alberta,Grad,Chemical & Materials Enginering (M.S.),Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
